Year, Month, EcoregionIndex, SpeciesName, CohortAge, CohortWoodB, CohortLeafB, MortalityAGEwood, MortalityAGEleaf, MortalityBIOwood, MortalityBIOleaf, availableWater,LAI,tlai,rlai,mineralNalloc, resorbedNalloc, limitLAI, limitH20, limitT, limitCapacity, limitN, maxNPP, Bmax, Bsite, Bcohort, soilTemp, actualWoodNPP, actualLeafNPP, NPPwood, NPPleaf, resorbedNused, mineralNused, Ndemand,deltaWood, deltaLeaf, totalMortalityWood, totalMortalityLeaf, 
29,6,12,fagusylv,31,3055.3,15.1,0.00,0.00,9.17,0.00,5.51,1.15,1.15,1.00,30.88,1.99,0.42,0.69,0.68,0.98,1.00,482,32682,7370,3070.5,14.9,59.73,32.16,28.07,15.12,0.88,0.00,0.88,50.56,32.16,9.17,0.00,
30,7,12,cratmono,31,1132.3,14.4,0.00,0.00,4.53,0.00,4.78,0.28,0.28,1.00,30.99,1.02,0.12,0.48,0.97,0.95,1.00,320,19116,7453,1146.7,16.9,12.14,5.20,5.71,2.45,0.00,0.25,0.25,7.61,5.20,4.53,0.00,
30,7,12,querrobu,31,3107.1,47.3,0.00,0.00,9.32,0.00,4.78,1.17,1.17,1.00,31.10,4.62,0.42,0.48,0.83,0.98,1.00,482,32682,7466,3154.4,16.9,52.16,28.08,24.51,13.20,0.00,0.83,0.83,42.84,28.08,9.32,0.00,
30,7,12,fagusylv,31,3105.9,47.3,0.00,0.00,9.32,0.00,4.78,1.17,1.17,1.00,31.10,1.11,0.42,0.48,0.83,0.98,1.00,482,32682,7537,3153.2,16.9,52.13,28.07,24.50,13.19,0.00,0.77,0.77,42.81,28.07,9.32,0.00,
30,8,12,cratmono,31,1139.9,19.6,0.00,0.00,4.56,0.00,5.37,0.28,0.28,1.00,30.56,1.02,0.12,0.64,0.96,0.95,1.00,320,19116,7608,1159.5,16.7,16.09,6.90,7.56,3.24,0.00,0.33,0.33,11.53,6.90,4.56,0.00,
30,8,12,querrobu,31,3149.9,75.4,0.00,0.00,9.45,0.00,5.37,1.19,1.19,1.00,30.66,4.62,0.43,0.64,0.82,0.98,1.00,482,32682,7626,3225.3,16.7,68.47,36.87,32.18,17.33,0.00,1.09,1.09,59.02,36.87,9.45,0.00,
30,8,12,fagusylv,31,3148.7,75.4,0.00,0.00,9.45,0.00,5.37,1.19,1.19,1.00,30.66,1.11,0.43,0.64,0.82,0.98,1.00,482,32682,7722,3224.1,16.7,68.43,36.85,32.16,17.32,0.00,1.01,1.01,58.99,36.85,9.45,0.00,
30,9,12,cratmono,31,1151.4,26.5,0.00,0.00,4.61,26.48,5.84,0.28,0.28,1.00,29.99,1.02,0.12,1.00,0.89,0.95,1.00,320,19116,7817,1177.9,14.5,23.38,10.02,10.99,4.71,0.00,0.48,0.48,18.77,-16.46,4.61,26.48,
30,9,12,querrobu,31,3208.9,112.3,0.00,0.00,9.63,112.29,5.84,1.21,1.21,1.00,30.10,4.62,0.43,1.00,0.64,0.98,1.00,482,32682,7820,3321.2,14.5,84.40,45.45,39.67,21.36,0.00,1.35,1.35,74.77,-66.84,9.63,112.29,
30,9,12,fagusylv,31,3207.7,112.2,0.00,0.00,9.62,112.23,5.84,1.21,1.21,1.00,30.10,1.11,0.43,1.00,0.64,0.98,1.00,482,32682,7828,3319.9,14.5,84.38,45.43,39.66,21.35,0.00,1.25,1.25,74.75,-66.80,9.62,112.23,
30,10,12,cratmono,31,1170.2,10.0,0.00,0.00,4.68,10.02,8.16,0.28,0.29,0.99,29.16,1.52,0.12,1.00,0.73,0.95,1.00,320,19116,7836,1180.2,11.5,19.33,8.28,9.08,3.89,0.00,0.40,0.40,14.65,-1.74,4.68,10.02,
30,10,12,querrobu,31,3283.7,45.4,0.00,0.00,9.85,45.45,8.16,1.23,1.23,1.00,29.26,5.77,0.44,1.00,0.37,0.98,1.00,482,32682,7849,3329.1,11.5,49.85,26.84,23.43,12.62,0.00,0.80,0.80,40.00,-18.60,9.85,45.45,
30,10,12,fagusylv,31,3282.4,45.4,0.00,0.00,9.85,45.43,8.16,1.23,1.23,1.00,29.26,2.01,0.44,1.00,0.37,0.98,1.00,482,32682,7870,3327.9,11.5,49.84,26.83,23.42,12.61,0.00,0.74,0.74,39.99,-18.60,9.85,45.43,
30,11,12,cratmono,31,1184.9,8.3,0.00,0.00,4.74,8.28,10.05,0.00,0.29,0.97,28.73,1.71,0.00,1.00,0.47,0.95,1.00,320,19116,7892,1193.1,7.7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-4.74,-8.28,4.74,8.28,
30,11,12,querrobu,31,3323.7,26.8,0.00,0.00,9.97,26.84,10.05,0.00,1.24,1.00,28.83,6.24,0.00,1.00,0.11,0.98,1.00,482,32682,7879,3350.5,7.7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-9.97,-26.84,9.97,26.84,
30,11,12,fagusylv,31,3322.4,26.8,0.00,0.00,9.97,26.83,10.05,0.00,1.24,1.00,28.83,2.37,0.00,1.00,0.11,0.98,1.00,482,32682,7842,3349.3,7.7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-9.97,-26.83,9.97,26.83,
30,12,12,cratmono,31,1180.1,0.0,0.00,0.00,4.72,0.00,11.50,0.00,0.29,0.00,28.88,1.86,0.00,1.00,0.31,0.95,1.00,320,19116,7805,1180.1,5.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-4.72,0.00,4.72,0.00,
30,12,12,querrobu,31,3313.7,0.0,0.00,0.00,9.94,0.00,11.50,0.00,1.24,0.00,28.98,6.51,0.00,1.00,0.04,0.98,1.00,482,32682,7800,3313.7,5.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-9.94,0.00,9.94,0.00,
30,12,12,fagusylv,31,3312.5,0.0,0.00,0.00,9.94,0.00,11.50,0.00,1.24,0.00,28.98,2.59,0.00,1.00,0.04,0.98,1.00,482,32682,7790,3312.5,5.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-9.94,0.00,9.94,0.00,
30,1,12,cratmono,31,1175.4,0.0,0.00,0.00,4.70,0.00,11.62,0.00,0.29,0.00,29.04,1.86,0.00,1.00,0.28,0.95,1.00,320,19116,7780,1175.4,5.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-4.70,0.00,4.70,0.00,
30,1,12,querrobu,31,3303.8,0.0,0.00,0.00,9.91,0.00,11.62,0.00,1.24,0.00,29.14,6.51,0.00,1.00,0.03,0.98,1.00,482,32682,7775,3303.8,5.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-9.91,0.00,9.91,0.00,
30,1,12,fagusylv,31,3302.5,0.0,0.00,0.00,9.91,0.00,11.62,0.00,1.24,0.00,29.14,2.59,0.00,1.00,0.03,0.98,1.00,482,32682,7765,3302.5,5.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-9.91,0.00,9.91,0.00,
30,2,12,cratmono,31,1170.7,0.0,0.00,0.00,4.68,0.00,10.33,0.00,0.29,0.00,29.18,1.86,0.00,1.00,0.29,0.95,1.00,320,19116,7755,1170.7,5.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-4.68,0.00,4.68,0.00,
30,2,12,querrobu,31,3293.9,0.0,0.00,0.00,9.88,0.00,10.33,0.00,1.23,0.00,29.28,6.51,0.00,1.00,0.03,0.98,1.00,482,32682,7751,3293.9,5.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-9.88,0.00,9.88,0.00,
30,2,12,fagusylv,31,3292.6,0.0,0.00,0.00,9.88,0.00,10.33,0.00,1.23,0.00,29.28,2.59,0.00,1.00,0.03,0.98,1.00,482,32682,7741,3292.6,5.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-9.88,0.00,9.88,0.00,
30,3,12,cratmono,31,1166.0,0.0,0.00,0.00,4.66,0.00,9.59,0.00,0.28,0.00,29.32,1.86,0.00,1.00,0.40,0.95,1.00,320,19116,7731,1166.0,6.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-4.66,0.00,4.66,0.00,
30,3,12,querrobu,31,3284.0,0.0,0.00,0.00,9.85,0.00,9.59,0.00,1.23,0.00,29.42,6.51,0.00,1.00,0.07,0.98,1.00,482,32682,7726,3284.0,6.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-9.85,0.00,9.85,0.00,
30,3,12,fagusylv,31,3282.7,0.0,0.00,0.00,9.85,0.00,9.59,0.00,1.23,0.00,29.42,2.59,0.00,1.00,0.07,0.98,1.00,482,32682,7717,3282.7,6.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-9.85,0.00,9.85,0.00,
30,4,12,cratmono,31,1161.3,0.0,0.00,0.00,4.65,0.00,7.82,0.10,0.28,0.00,29.50,1.86,0.05,1.00,0.55,0.95,1.00,320,19116,7707,1161.3,8.8,5.38,2.31,2.53,1.08,0.11,0.00,0.11,0.74,2.31,4.65,0.00,
30,4,12,querrobu,31,3274.1,0.0,0.00,0.00,9.82,0.00,7.82,0.10,1.23,0.00,29.60,6.51,0.05,1.00,0.17,0.98,1.00,482,32682,7710,3274.1,8.8,2.40,1.29,1.13,0.61,0.04,0.00,0.04,-7.42,1.29,9.82,0.00,
30,4,12,fagusylv,31,3272.9,0.0,0.00,0.00,9.82,0.00,7.82,0.10,1.23,0.00,29.60,2.59,0.05,1.00,0.17,0.98,1.00,482,32682,7704,3272.9,8.8,2.40,1.29,1.13,0.61,0.04,0.00,0.04,-7.42,1.29,9.82,0.00,
30,5,12,cratmono,31,1162.1,2.3,0.00,0.00,4.65,0.00,6.39,0.18,0.28,0.62,29.72,1.75,0.08,1.00,0.76,0.95,1.00,320,19116,7698,1164.4,12.0,12.94,5.55,6.08,2.61,0.27,0.00,0.27,8.29,5.55,4.65,0.00,
30,5,12,querrobu,31,3266.7,1.3,0.00,0.00,9.80,0.00,6.39,0.52,1.22,0.42,29.82,6.48,0.22,1.00,0.41,0.98,1.00,482,32682,7712,3268.0,12.0,27.15,14.62,12.76,6.87,0.43,0.00,0.43,17.35,14.62,9.80,0.00,
30,5,12,fagusylv,31,3265.5,1.3,0.00,0.00,9.80,0.00,6.39,0.52,1.22,0.42,29.82,2.55,0.22,1.00,0.41,0.98,1.00,482,32682,7743,3266.8,12.0,27.14,14.62,12.76,6.87,0.40,0.00,0.40,17.35,14.62,9.80,0.00,
30,6,12,cratmono,32,1170.4,7.9,0.00,0.00,4.68,0.00,5.51,0.28,0.29,0.96,29.96,1.48,0.12,0.69,0.91,0.95,1.00,320,19116,7775,1178.2,14.9,16.10,6.90,7.57,3.24,0.33,0.00,0.33,11.42,6.90,4.68,0.00,
30,6,12,querrobu,32,3284.1,15.9,0.00,0.00,9.85,0.00,5.51,1.23,1.23,1.00,30.07,6.04,0.44,0.69,0.68,0.98,1.00,482,32682,7793,3300.0,14.9,62.56,33.69,29.41,15.83,1.00,0.00,1.00,52.71,33.69,9.85,0.00,
30,6,12,fagusylv,32,3282.8,15.9,0.00,0.00,9.85,0.00,5.51,1.23,1.23,1.00,30.07,2.15,0.44,0.69,0.68,0.98,1.00,482,32682,7880,3298.7,14.9,62.53,33.67,29.39,15.82,0.92,0.00,0.92,52.68,33.67,9.85,0.00,
31,7,12,cratmono,32,1181.8,14.8,0.00,0.00,4.73,0.00,4.78,0.29,0.29,1.00,30.21,1.15,0.13,0.48,0.97,0.95,1.00,320,19116,7967,1196.6,16.9,12.53,5.37,5.89,2.52,0.00,0.26,0.26,7.80,5.37,4.73,0.00,
31,7,12,querrobu,32,3336.8,49.6,0.00,0.00,10.01,0.00,4.78,1.25,1.25,1.00,30.29,5.04,0.44,0.48,0.83,0.98,1.00,482,32682,7980,3386.4,16.9,54.56,29.38,25.64,13.81,0.00,0.87,0.87,44.55,29.38,10.01,0.00,
31,7,12,fagusylv,32,3335.5,49.6,0.00,0.00,10.01,0.00,4.78,1.25,1.25,1.00,30.29,1.23,0.44,0.48,0.83,0.98,1.00,482,32682,8054,3385.1,16.9,54.53,29.36,25.63,13.80,0.00,0.81,0.81,44.52,29.36,10.01,0.00,
31,8,12,cratmono,32,1189.6,20.1,0.00,0.00,4.76,0.00,5.37,0.29,0.29,1.00,29.74,1.15,0.13,0.64,0.96,0.94,1.00,320,19116,8127,1209.7,16.7,16.59,7.11,7.80,3.34,0.00,0.34,0.34,11.83,7.11,4.76,0.00,
31,8,12,querrobu,32,3381.3,79.0,0.00,0.00,10.14,0.00,5.37,1.26,1.26,1.00,29.83,5.04,0.45,0.64,0.82,0.98,1.00,482,32682,8146,3460.3,16.7,71.57,38.54,33.64,18.11,0.00,1.14,1.14,61.43,38.54,10.14,0.00,
31,8,12,fagusylv,32,3380.0,78.9,0.00,0.00,10.14,0.00,5.37,1.26,1.26,1.00,29.83,1.23,0.45,0.64,0.82,0.98,1.00,482,32682,8246,3459.0,16.7,71.53,38.52,33.62,18.10,0.00,1.06,1.06,61.39,38.52,10.14,0.00,
31,9,12,cratmono,32,1201.4,27.2,0.00,0.00,4.81,27.23,5.84,0.29,0.29,1.00,29.15,1.15,0.13,1.00,0.89,0.94,1.00,320,19116,8346,1228.7,14.5,24.08,10.32,11.32,4.85,0.00,0.50,0.50,19.28,-16.91,4.81,27.23,
31,9,12,querrobu,32,3442.8,117.5,0.00,0.00,10.33,117.52,5.84,1.28,1.28,1.00,29.23,5.04,0.45,1.00,0.64,0.98,1.00,482,32682,8349,3560.3,14.5,88.14,47.46,41.43,22.31,0.00,1.41,1.41,77.82,-70.06,10.33,117.52,
31,9,12,fagusylv,32,3441.4,117.5,0.00,0.00,10.32,117.45,5.84,1.28,1.28,1.00,29.23,1.23,0.45,1.00,0.64,0.98,1.00,482,32682,8357,3558.9,14.5,88.12,47.45,41.42,22.30,0.00,1.30,1.30,77.79,-70.01,10.32,117.45,
31,10,12,cratmono,32,1220.7,10.3,0.00,0.00,4.88,10.32,8.16,0.29,0.30,0.99,28.26,1.66,0.13,1.00,0.73,0.94,1.00,320,19116,8365,1231.0,11.5,19.94,8.54,9.37,4.02,0.00,0.41,0.41,15.05,-1.78,4.88,10.32,
31,10,12,querrobu,32,3520.6,47.5,0.00,0.00,10.56,47.46,8.16,1.31,1.31,1.00,28.34,6.25,0.46,1.00,0.37,0.98,1.00,482,32682,8378,3568.0,11.5,52.02,28.01,24.45,13.16,0.00,0.83,0.83,41.46,-19.45,10.56,47.46,
31,10,12,fagusylv,32,3519.2,47.4,0.00,0.00,10.56,47.45,8.16,1.31,1.31,1.00,28.34,2.17,0.46,1.00,0.37,0.98,1.00,482,32682,8400,3566.7,11.5,52.00,28.00,24.44,13.16,0.00,0.77,0.77,41.44,-19.45,10.56,47.45,
31,11,12,cratmono,32,1235.8,8.5,0.00,0.00,4.94,8.54,10.05,0.00,0.30,0.97,27.80,1.85,0.00,1.00,0.47,0.94,1.00,320,19116,8422,1244.3,7.7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-4.94,-8.54,4.94,8.54,
31,11,12,querrobu,32,3562.0,28.0,0.00,0.00,10.69,28.01,10.05,0.00,1.32,1.00,27.88,6.74,0.00,1.00,0.11,0.98,1.00,482,32682,8408,3590.0,7.7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-10.69,-28.01,10.69,28.01,
31,11,12,fagusylv,32,3560.7,28.0,0.00,0.00,10.68,28.00,10.05,0.00,1.32,1.00,27.88,2.55,0.00,1.00,0.11,0.98,1.00,482,32682,8369,3588.7,7.7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-10.68,-28.00,10.68,28.00,
31,12,12,cratmono,32,1230.8,0.0,0.00,0.00,4.92,0.00,11.50,0.00,0.30,0.00,27.96,2.01,0.00,1.00,0.31,0.94,1.00,320,19116,8330,1230.8,5.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-4.92,0.00,4.92,0.00,
31,12,12,querrobu,32,3551.3,0.0,0.00,0.00,10.65,0.00,11.50,0.00,1.32,0.00,28.04,7.02,0.00,1.00,0.04,0.98,1.00,482,32682,8325,3551.3,5.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-10.65,0.00,10.65,0.00,
31,12,12,fagusylv,32,3550.0,0.0,0.00,0.00,10.65,0.00,11.50,0.00,1.32,0.00,28.04,2.77,0.00,1.00,0.04,0.98,1.00,482,32682,8314,3550.0,5.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-10.65,0.00,10.65,0.00,
31,1,12,cratmono,32,1225.9,0.0,0.00,0.00,4.90,0.00,11.62,0.00,0.30,0.00,28.12,2.01,0.00,1.00,0.28,0.94,1.00,320,19116,8304,1225.9,5.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-4.90,0.00,4.90,0.00,
31,1,12,querrobu,32,3540.7,0.0,0.00,0.00,10.62,0.00,11.62,0.00,1.31,0.00,28.20,7.02,0.00,1.00,0.03,0.98,1.00,482,32682,8299,3540.7,5.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-10.62,0.00,10.62,0.00,
31,1,12,fagusylv,32,3539.3,0.0,0.00,0.00,10.62,0.00,11.62,0.00,1.31,0.00,28.20,2.77,0.00,1.00,0.03,0.98,1.00,482,32682,8289,3539.3,5.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-10.62,0.00,10.62,0.00,
31,2,12,cratmono,32,1221.0,0.0,0.00,0.00,4.88,0.00,10.33,0.00,0.30,0.00,28.26,2.01,0.00,1.00,0.29,0.94,1.00,320,19116,8278,1221.0,5.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-4.88,0.00,4.88,0.00,
31,2,12,querrobu,32,3530.1,0.0,0.00,0.00,10.59,0.00,10.33,0.00,1.31,0.00,28.34,7.02,0.00,1.00,0.03,0.98,1.00,482,32682,8274,3530.1,5.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-10.59,0.00,10.59,0.00,
31,2,12,fagusylv,32,3528.7,0.0,0.00,0.00,10.59,0.00,10.33,0.00,1.31,0.00,28.34,2.77,0.00,1.00,0.03,0.98,1.00,482,32682,8263,3528.7,5.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-10.59,0.00,10.59,0.00,
31,3,12,cratmono,32,1216.1,0.0,0.00,0.00,4.86,0.00,9.59,0.00,0.30,0.00,28.41,2.01,0.00,1.00,0.40,0.94,1.00,320,19116,8253,1216.1,6.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-4.87,0.00,4.87,0.00,
31,3,12,querrobu,32,3519.5,0.0,0.00,0.00,10.56,0.00,9.59,0.00,1.31,0.00,28.49,7.02,0.00,1.00,0.07,0.98,1.00,482,32682,8248,3519.5,6.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-10.56,0.00,10.56,0.00,
31,3,12,fagusylv,32,3518.1,0.0,0.00,0.00,10.55,0.00,9.59,0.00,1.31,0.00,28.49,2.77,0.00,1.00,0.07,0.98,1.00,482,32682,8237,3518.1,6.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-10.55,0.00,10.55,0.00,
31,4,12,cratmono,32,1211.2,0.0,0.00,0.00,4.84,0.00,7.82,0.10,0.30,0.00,28.59,2.01,0.05,1.00,0.55,0.94,1.00,320,19116,8226,1211.2,8.8,5.34,2.29,2.51,1.08,0.11,0.00,0.11,0.49,2.29,4.85,0.00,
31,4,12,querrobu,32,3508.9,0.0,0.00,0.00,10.53,0.00,7.82,0.10,1.30,0.00,28.67,7.02,0.05,1.00,0.17,0.98,1.00,482,32682,8229,3508.9,8.8,2.40,1.29,1.13,0.61,0.04,0.00,0.04,-8.13,1.29,10.53,0.00,
31,4,12,fagusylv,32,3507.6,0.0,0.00,0.00,10.52,0.00,7.82,0.10,1.30,0.00,28.67,2.77,0.05,1.00,0.17,0.98,1.00,482,32682,8223,3507.6,8.8,2.40,1.29,1.13,0.61,0.04,0.00,0.04,-8.13,1.29,10.52,0.00,
31,5,12,cratmono,32,1211.7,2.3,0.00,0.00,4.85,0.00,6.39,0.18,0.30,0.62,28.82,1.90,0.08,1.00,0.76,0.94,1.00,320,19116,8216,1214.0,12.0,13.28,5.69,6.24,2.68,0.27,0.00,0.27,8.43,5.69,4.85,0.00,
31,5,12,querrobu,32,3500.8,1.3,0.00,0.00,10.50,0.00,6.39,0.55,1.30,0.42,28.90,6.99,0.23,1.00,0.41,0.98,1.00,482,32682,8230,3502.1,12.0,28.55,15.37,13.42,7.23,0.46,0.00,0.46,18.05,15.37,10.50,0.00,
31,5,12,fagusylv,32,3499.4,1.3,0.00,0.00,10.50,0.00,6.39,0.55,1.30,0.42,28.90,2.73,0.23,1.00,0.41,0.98,1.00,482,32682,8263,3500.7,12.0,28.54,15.37,13.41,7.22,0.42,0.00,0.42,18.04,15.37,10.50,0.00,
31,6,12,cratmono,33,1220.2,8.0,0.00,0.00,4.88,0.00,5.51,0.29,0.30,0.97,29.06,1.63,0.13,0.69,0.91,0.94,1.00,320,19116,8297,1228.2,14.9,16.61,7.12,7.81,3.35,0.34,0.00,0.34,11.73,7.12,4.88,0.00,
31,6,12,querrobu,33,3518.8,16.7,0.00,0.00,10.56,0.00,5.51,1.31,1.31,1.00,29.14,6.53,0.46,0.69,0.68,0.98,1.00,482,32682,8315,3535.5,14.9,65.28,35.15,30.68,16.52,1.04,0.00,1.04,54.72,35.15,10.56,0.00,
31,6,12,fagusylv,33,3517.5,16.7,0.00,0.00,10.55,0.00,5.51,1.31,1.31,1.00,29.14,2.31,0.46,0.69,0.68,0.98,1.00,482,32682,8405,3534.1,14.9,65.24,35.13,30.66,16.51,0.96,0.00,0.96,54.69,35.13,10.55,0.00,
32,7,12,cratmono,33,1231.9,15.1,0.00,0.00,4.93,0.00,4.78,0.30,0.30,1.00,29.30,1.28,0.13,0.48,0.97,0.94,1.00,320,19116,8494,1247.0,16.9,12.90,5.53,6.06,2.60,0.00,0.27,0.27,7.97,5.53,4.93,0.00,
32,7,12,querrobu,33,3573.6,51.8,0.00,0.00,10.72,0.00,4.78,1.32,1.32,1.00,29.36,5.49,0.46,0.48,0.83,0.98,1.00,482,32682,8508,3625.4,16.9,56.88,30.63,26.73,14.39,0.00,0.91,0.91,46.16,30.63,10.72,0.00,
32,7,12,fagusylv,33,3572.2,51.8,0.00,0.00,10.72,0.00,4.78,1.32,1.32,1.00,29.36,1.35,0.46,0.48,0.83,0.97,1.00,482,32682,8585,3623.9,16.9,56.85,30.61,26.72,14.39,0.00,0.84,0.84,46.13,30.61,10.72,0.00,
32,8,12,cratmono,33,1239.9,20.6,0.00,0.00,4.96,0.00,5.37,0.30,0.30,1.00,28.81,1.28,0.13,0.64,0.96,0.94,1.00,320,19116,8662,1260.5,16.7,17.06,7.31,8.02,3.44,0.00,0.35,0.35,12.10,7.31,4.96,0.00,
32,8,12,querrobu,33,3619.7,82.4,0.00,0.00,10.86,0.00,5.37,1.34,1.34,1.00,28.87,5.49,0.47,0.64,0.82,0.97,1.00,482,32682,8681,3702.2,16.7,74.57,40.15,35.05,18.87,0.00,1.19,1.19,63.71,40.15,10.86,0.00,
32,8,12,fagusylv,33,3618.3,82.4,0.00,0.00,10.85,0.00,5.37,1.34,1.34,1.00,28.87,1.35,0.47,0.64,0.82,0.97,1.00,482,32682,8785,3700.7,16.7,74.52,40.13,35.02,18.86,0.00,1.10,1.10,63.67,40.13,10.86,0.00,
32,9,12,cratmono,33,1252.0,27.9,0.00,0.00,5.01,27.94,5.84,0.30,0.30,1.00,28.18,1.28,0.13,1.00,0.89,0.93,1.00,320,19116,8889,1279.9,14.5,24.74,10.60,11.63,4.98,0.00,0.51,0.51,19.73,-17.34,5.01,27.94,
32,9,12,querrobu,33,3683.4,122.6,0.00,0.00,11.05,122.59,5.84,1.36,1.36,1.00,28.24,5.49,0.47,1.00,0.64,0.97,1.00,482,32682,8892,3806.0,14.5,91.76,49.41,43.13,23.22,0.00,1.46,1.46,80.71,-73.19,11.05,122.59,
32,9,12,fagusylv,33,3682.0,122.5,0.00,0.00,11.05,122.52,5.84,1.36,1.36,1.00,28.24,1.35,0.47,1.00,0.64,0.97,1.00,482,32682,8899,3804.5,14.5,91.73,49.39,43.11,23.21,0.00,1.36,1.36,80.68,-73.13,11.05,122.52,
32,10,12,cratmono,33,1271.7,10.6,0.00,0.00,5.09,10.60,8.16,0.31,0.31,0.99,27.25,1.81,0.13,1.00,0.73,0.93,1.00,320,19116,8907,1282.3,11.5,20.50,8.78,9.63,4.13,0.00,0.42,0.42,15.41,-1.82,5.09,10.60,
32,10,12,querrobu,33,3764.1,49.4,0.00,0.00,11.29,49.41,8.16,1.39,1.39,1.00,27.31,6.75,0.48,1.00,0.37,0.97,1.00,482,32682,8920,3813.5,11.5,54.10,29.13,25.43,13.69,0.00,0.86,0.86,42.81,-20.27,11.29,49.41,
32,10,12,fagusylv,33,3762.6,49.4,0.00,0.00,11.29,49.39,8.16,1.39,1.39,1.00,27.31,2.33,0.48,1.00,0.37,0.97,1.00,482,32682,8943,3812.0,11.5,54.09,29.12,25.42,13.69,0.00,0.80,0.80,42.80,-20.27,11.29,49.39,
32,11,12,cratmono,33,1287.1,8.8,0.00,0.00,5.15,8.78,10.05,0.00,0.31,0.98,26.76,2.01,0.00,1.00,0.47,0.93,1.00,320,19116,8965,1295.9,7.7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-5.15,-8.78,5.15,8.78,
32,11,12,querrobu,33,3806.9,29.1,0.00,0.00,11.42,29.13,10.05,0.00,1.40,1.00,26.82,7.25,0.00,1.00,0.11,0.97,1.00,482,32682,8951,3836.1,7.7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-11.42,-29.13,11.42,29.13,
32,11,12,fagusylv,33,3805.4,29.1,0.00,0.00,11.42,29.12,10.05,0.00,1.40,1.00,26.82,2.72,0.00,1.00,0.11,0.97,1.00,482,32682,8910,3834.6,7.7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-11.42,-29.12,11.42,29.12,
32,12,12,cratmono,33,1281.9,0.0,0.00,0.00,5.13,0.00,11.50,0.00,0.31,0.00,26.93,2.17,0.00,1.00,0.31,0.93,1.00,320,19116,8870,1281.9,5.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-5.13,0.00,5.13,0.00,
32,12,12,querrobu,33,3795.5,0.0,0.00,0.00,11.39,0.00,11.50,0.00,1.40,0.00,26.98,7.55,0.00,1.00,0.04,0.97,1.00,482,32682,8865,3795.5,5.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-11.39,0.00,11.39,0.00,
32,12,12,fagusylv,33,3794.0,0.0,0.00,0.00,11.38,0.00,11.50,0.00,1.39,0.00,26.98,2.96,0.00,1.00,0.04,0.97,1.00,482,32682,8854,3794.0,5.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-11.38,0.00,11.38,0.00,
32,1,12,cratmono,33,1276.8,0.0,0.00,0.00,5.11,0.00,11.62,0.00,0.31,0.00,27.09,2.17,0.00,1.00,0.28,0.93,1.00,320,19116,8842,1276.8,5.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-5.11,0.00,5.11,0.00,
32,1,12,querrobu,33,3784.1,0.0,0.00,0.00,11.35,0.00,11.62,0.00,1.39,0.00,27.14,7.55,0.00,1.00,0.03,0.97,1.00,482,32682,8837,3784.1,5.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-11.35,0.00,11.35,0.00,
32,1,12,fagusylv,33,3782.6,0.0,0.00,0.00,11.35,0.00,11.62,0.00,1.39,0.00,27.14,2.96,0.00,1.00,0.03,0.97,1.00,482,32682,8825,3782.6,5.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-11.35,0.00,11.35,0.00,
