Year, Month, EcoregionIndex, SpeciesName, CohortAge, CohortWoodB, CohortLeafB, MortalityAGEwood, MortalityAGEleaf, MortalityBIOwood, MortalityBIOleaf, availableWater,LAI,tlai,rlai,mineralNalloc, resorbedNalloc, limitLAI, limitH20, limitT, limitCapacity, limitN, maxNPP, Bmax, Bsite, Bcohort, soilTemp, actualWoodNPP, actualLeafNPP, NPPwood, NPPleaf, resorbedNused, mineralNused, Ndemand,deltaWood, deltaLeaf, totalMortalityWood, totalMortalityLeaf, 
29,6,12,cratmono,31,1240.4,0.0,0.00,0.00,4.96,0.00,5.51,0.10,0.30,0.00,2.34,3.13,0.05,1.00,0.91,0.00,1.00,320,19116,19480,1240.4,14.9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-4.96,0.00,4.96,0.00,
29,6,12,fagusylv,31,6418.1,20.7,0.00,0.00,19.25,0.00,5.51,2.15,2.15,1.00,2.34,5.46,0.64,1.00,0.68,0.87,1.00,482,32682,19475,6438.7,14.9,116.96,62.98,54.97,29.60,1.73,0.00,1.73,97.70,62.98,19.25,0.00,
29,6,12,querrobu,31,6408.6,20.6,0.00,0.00,19.23,0.00,5.51,2.15,2.15,1.00,2.34,13.45,0.64,1.00,0.68,0.86,1.00,482,32682,19636,6429.2,14.9,116.43,62.69,54.72,29.47,1.86,0.00,1.86,97.21,62.69,19.23,0.00,
30,7,12,fraxexce,31,5298.7,75.2,0.00,0.00,15.90,0.00,4.79,1.85,1.85,1.00,2.13,0.00,0.58,1.00,0.83,0.86,0.71,482,32682,19796,5373.9,16.9,91.80,49.43,43.15,23.23,0.00,2.13,2.13,75.90,49.43,15.90,0.00,
30,7,12,cratmono,31,1235.4,0.0,0.00,0.00,4.94,0.00,4.79,0.10,0.30,0.00,2.12,3.13,0.05,1.00,0.97,0.00,1.00,320,19116,19922,1235.4,16.9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-4.94,0.00,4.94,0.00,
30,7,12,fagusylv,31,6515.8,83.6,0.00,0.00,19.55,0.00,4.79,2.18,2.18,1.00,2.13,3.73,0.64,1.00,0.83,0.86,1.00,482,32682,19917,6599.4,16.9,143.12,77.06,67.26,36.22,0.00,2.11,2.11,123.57,77.06,19.55,0.00,
30,7,12,querrobu,31,6505.8,83.3,0.00,0.00,19.52,0.00,4.79,2.18,2.18,1.00,2.13,11.59,0.64,1.00,0.83,0.85,1.00,482,32682,20118,6589.1,16.9,142.28,76.61,66.87,36.01,0.00,2.27,2.27,122.76,76.61,19.52,0.00,
30,8,12,fraxexce,31,5374.6,124.6,0.00,0.00,16.12,0.00,5.38,1.87,1.87,1.00,0.69,0.00,0.58,1.00,0.82,0.85,0.23,482,32682,20317,5499.2,16.7,29.74,16.01,13.98,7.53,0.00,0.69,0.69,13.61,16.01,16.13,0.00,
30,8,12,cratmono,31,1230.5,0.0,0.00,0.00,4.92,0.00,5.38,0.10,0.30,0.00,0.69,3.13,0.05,1.00,0.96,0.00,1.00,320,19116,20346,1230.5,16.7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-4.92,0.00,4.92,0.00,
30,8,12,fagusylv,31,6639.3,160.7,0.00,0.00,19.92,0.00,5.38,2.21,2.21,1.00,0.69,3.73,0.65,1.00,0.82,0.85,1.00,482,32682,20341,6800.0,16.7,140.33,75.56,65.95,35.51,0.00,0.00,2.07,120.41,75.56,19.92,0.00,
30,8,12,querrobu,31,6628.6,159.9,0.00,0.00,19.89,0.00,5.38,2.21,2.21,1.00,0.69,11.59,0.65,1.00,0.82,0.84,1.00,482,32682,20537,6788.5,16.7,139.47,75.10,65.55,35.30,0.00,0.00,2.23,119.58,75.10,19.89,0.00,
30,9,12,fraxexce,31,5388.2,140.6,0.00,0.00,16.16,140.65,5.85,1.87,1.87,1.00,0.51,0.00,0.59,1.00,0.64,0.84,0.23,482,32682,20732,5528.8,14.5,22.15,11.93,10.41,5.61,0.00,0.51,0.51,5.99,-128.72,16.17,140.65,
30,9,12,cratmono,31,1225.6,0.0,0.00,0.00,4.90,0.00,5.85,0.10,0.30,0.00,0.51,3.13,0.05,1.00,0.89,0.00,1.00,320,19116,20610,1225.6,14.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-4.90,0.00,4.90,0.00,
30,9,12,fagusylv,31,6759.7,236.3,0.00,0.00,20.28,236.27,5.85,2.24,2.24,1.00,0.51,3.73,0.65,1.00,0.64,0.84,1.00,482,32682,20605,6996.0,14.5,109.46,58.94,51.45,27.70,0.00,0.00,1.62,89.18,-177.33,20.28,236.27,
30,9,12,querrobu,31,6748.2,235.0,0.00,0.00,20.24,235.04,5.85,2.24,2.24,1.00,0.51,11.59,0.65,1.00,0.64,0.84,1.00,482,32682,20516,6983.2,14.5,109.66,59.05,51.54,27.75,0.00,0.00,1.75,89.41,-176.00,20.24,235.04,
30,10,12,fraxexce,31,5394.2,11.9,0.00,0.00,16.18,11.93,8.16,1.86,1.87,0.99,0.59,1.04,0.58,1.00,0.37,0.85,1.00,482,32682,20429,5406.1,11.5,57.31,30.86,26.94,14.50,0.00,1.33,1.33,41.13,18.93,16.18,11.93,
30,10,12,cratmono,31,1220.7,0.0,0.00,0.00,4.88,0.00,8.16,0.10,0.30,0.00,0.59,3.13,0.05,1.00,0.73,0.00,1.00,320,19116,20489,1220.7,11.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-4.88,0.00,4.88,0.00,
30,10,12,fagusylv,31,6848.9,58.9,0.00,0.00,20.55,58.94,8.16,2.26,2.26,1.00,0.59,5.62,0.65,1.00,0.37,0.85,1.00,482,32682,20484,6907.9,11.5,64.28,34.61,30.21,16.27,0.00,0.95,0.95,43.74,-24.33,20.55,58.94,
30,10,12,querrobu,31,6837.6,59.0,0.00,0.00,20.51,59.05,8.16,2.26,2.26,1.00,0.59,14.00,0.65,1.00,0.37,0.84,1.00,482,32682,20504,6896.6,11.5,64.20,34.57,30.17,16.25,0.00,0.00,1.02,43.69,-24.48,20.51,59.05,
30,11,12,fraxexce,31,5435.3,30.9,0.00,0.00,16.31,30.86,10.05,0.00,1.88,1.00,0.53,1.13,0.00,1.00,0.11,0.84,1.00,482,32682,20523,5466.2,7.7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-16.31,-30.86,16.31,30.86,
30,11,12,cratmono,31,1215.8,0.0,0.00,0.00,4.86,0.00,10.05,0.00,0.30,0.00,0.53,3.13,0.00,1.00,0.47,0.00,1.00,320,19116,20475,1215.8,7.7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-4.86,0.00,4.86,0.00,
30,11,12,fagusylv,31,6892.7,34.6,0.00,0.00,20.68,34.61,10.05,0.00,2.28,1.00,0.53,6.09,0.00,1.00,0.11,0.85,1.00,482,32682,20470,6927.3,7.7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-20.68,-34.61,20.68,34.61,
30,11,12,querrobu,31,6881.3,34.6,0.00,0.00,20.64,34.57,10.05,0.00,2.27,1.00,0.53,14.61,0.00,1.00,0.11,0.85,1.00,482,32682,20414,6915.8,7.7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-20.64,-34.57,20.64,34.57,
30,12,12,fraxexce,31,5419.0,0.0,0.00,0.00,16.26,0.00,11.50,0.00,1.88,0.00,0.82,1.36,0.00,1.00,0.04,0.85,1.00,482,32682,20359,5419.0,5.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-16.26,0.00,16.26,0.00,
30,12,12,cratmono,31,1210.9,0.0,0.00,0.00,4.84,0.00,11.50,0.00,0.30,0.00,0.82,3.13,0.00,1.00,0.31,0.00,1.00,320,19116,20343,1210.9,5.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-4.84,0.00,4.84,0.00,
30,12,12,fagusylv,31,6872.0,0.0,0.00,0.00,20.62,0.00,11.50,0.00,2.27,0.00,0.82,6.37,0.00,1.00,0.04,0.85,1.00,482,32682,20339,6872.0,5.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-20.62,0.00,20.62,0.00,
30,12,12,querrobu,31,6860.6,0.0,0.00,0.00,20.58,0.00,11.50,0.00,2.27,0.00,0.82,14.96,0.00,1.00,0.04,0.85,1.00,482,32682,20319,6860.6,5.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-20.58,0.00,20.58,0.00,
30,1,12,fraxexce,31,5402.7,0.0,0.00,0.00,16.21,0.00,11.62,0.00,1.88,0.00,1.09,1.36,0.00,1.00,0.03,0.85,1.00,482,32682,20299,5402.7,5.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-16.21,0.00,16.21,0.00,
30,1,12,cratmono,31,1206.1,0.0,0.00,0.00,4.82,0.00,11.62,0.00,0.29,0.00,1.09,3.13,0.00,1.00,0.28,0.00,1.00,320,19116,20283,1206.1,5.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-4.83,0.00,4.83,0.00,
30,1,12,fagusylv,31,6851.4,0.0,0.00,0.00,20.55,0.00,11.62,0.00,2.26,0.00,1.09,6.37,0.00,1.00,0.03,0.85,1.00,482,32682,20278,6851.4,5.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-20.55,0.00,20.55,0.00,
30,1,12,querrobu,31,6840.0,0.0,0.00,0.00,20.52,0.00,11.62,0.00,2.26,0.00,1.09,14.96,0.00,1.00,0.03,0.85,1.00,482,32682,20257,6840.0,5.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-20.52,0.00,20.52,0.00,
30,2,12,fraxexce,31,5386.5,0.0,0.00,0.00,16.16,0.00,10.33,0.00,1.87,0.00,1.33,1.36,0.00,1.00,0.03,0.85,1.00,482,32682,20236,5386.5,5.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-16.16,0.00,16.16,0.00,
30,2,12,cratmono,31,1201.3,0.0,0.00,0.00,4.81,0.00,10.33,0.00,0.29,0.00,1.33,3.13,0.00,1.00,0.29,0.00,1.00,320,19116,20220,1201.3,5.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-4.81,0.00,4.81,0.00,
30,2,12,fagusylv,31,6830.8,0.0,0.00,0.00,20.49,0.00,10.33,0.00,2.26,0.00,1.33,6.37,0.00,1.00,0.03,0.85,1.00,482,32682,20215,6830.8,5.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-20.49,0.00,20.49,0.00,
30,2,12,querrobu,31,6819.5,0.0,0.00,0.00,20.46,0.00,10.33,0.00,2.26,0.00,1.33,14.96,0.00,1.00,0.03,0.85,1.00,482,32682,20195,6819.5,5.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-20.46,0.00,20.46,0.00,
30,3,12,fraxexce,31,5370.4,0.0,0.00,0.00,16.11,0.00,9.59,0.00,1.87,0.00,1.57,1.36,0.00,1.00,0.07,0.85,1.00,482,32682,20175,5370.4,6.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-16.11,0.00,16.11,0.00,
30,3,12,cratmono,31,1196.5,0.0,0.00,0.00,4.79,0.00,9.59,0.00,0.29,0.00,1.56,3.13,0.00,1.00,0.40,0.00,1.00,320,19116,20159,1196.5,6.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-4.79,0.00,4.79,0.00,
30,3,12,fagusylv,31,6810.3,0.0,0.00,0.00,20.43,0.00,9.59,0.00,2.25,0.00,1.57,6.37,0.00,1.00,0.07,0.85,1.00,482,32682,20154,6810.3,6.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-20.43,0.00,20.43,0.00,
30,3,12,querrobu,31,6799.1,0.0,0.00,0.00,20.40,0.00,9.59,0.00,2.25,0.00,1.57,14.96,0.00,1.00,0.07,0.85,1.00,482,32682,20133,6799.1,6.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-20.40,0.00,20.40,0.00,
30,4,12,fraxexce,31,5354.3,0.0,0.00,0.00,16.06,0.00,7.82,0.10,1.86,0.00,1.80,1.36,0.05,1.00,0.17,0.85,1.00,482,32682,20112,5354.3,8.8,2.09,1.13,0.98,0.53,0.05,0.00,0.05,-13.97,1.13,16.06,0.00,
30,4,12,cratmono,31,1191.7,0.0,0.00,0.00,4.77,0.00,7.82,0.10,0.29,0.00,1.80,3.13,0.05,1.00,0.55,0.00,1.00,320,19116,20099,1191.7,8.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-4.77,0.00,4.77,0.00,
30,4,12,fagusylv,31,6789.9,0.0,0.00,0.00,20.37,0.00,7.82,0.10,2.25,0.00,1.80,6.37,0.05,1.00,0.17,0.85,1.00,482,32682,20094,6789.9,8.8,2.10,1.13,0.99,0.53,0.03,0.00,0.03,-18.27,1.13,20.37,0.00,
30,4,12,querrobu,31,6778.7,0.0,0.00,0.00,20.34,0.00,7.82,0.10,2.25,0.00,1.80,14.96,0.05,1.00,0.17,0.85,1.00,482,32682,20077,6778.7,8.8,2.10,1.13,0.99,0.53,0.03,0.00,0.03,-18.24,1.13,20.34,0.00,
30,5,12,fraxexce,31,5340.3,1.1,0.00,0.00,16.02,0.00,6.39,0.70,1.86,0.38,2.05,1.31,0.28,1.00,0.41,0.86,1.00,482,32682,20060,5341.4,12.0,31.09,16.74,14.61,7.87,0.72,0.00,0.72,15.07,16.74,16.02,0.00,
30,5,12,cratmono,31,1186.9,0.0,0.00,0.00,4.75,0.00,6.39,0.10,0.29,0.00,2.05,3.13,0.05,1.00,0.76,0.00,1.00,320,19116,20092,1186.9,12.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-4.75,0.00,4.75,0.00,
30,5,12,fagusylv,31,6771.6,1.1,0.00,0.00,20.31,0.00,6.39,0.85,2.24,0.38,2.05,6.34,0.33,1.00,0.41,0.85,1.00,482,32682,20088,6772.7,12.0,36.35,19.57,17.09,9.20,0.54,0.00,0.54,16.04,19.57,20.32,0.00,
30,5,12,querrobu,31,6760.4,1.1,0.00,0.00,20.28,0.00,6.39,0.85,2.24,0.38,2.05,14.93,0.33,1.00,0.41,0.85,1.00,482,32682,20124,6761.5,12.0,36.29,19.54,17.06,9.18,0.58,0.00,0.58,16.01,19.54,20.28,0.00,
30,6,12,fraxexce,32,5355.4,17.9,0.00,0.00,16.07,0.00,5.51,1.86,1.86,1.00,2.31,0.59,0.58,1.00,0.68,0.85,1.00,482,32682,20160,5373.2,14.9,105.36,56.73,49.52,26.66,0.59,1.85,2.44,89.29,56.73,16.07,0.00,
30,6,12,cratmono,32,1182.1,0.0,0.00,0.00,4.73,0.00,5.51,0.10,0.29,0.00,2.31,3.13,0.05,1.00,0.91,0.00,1.00,320,19116,20306,1182.1,14.9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-4.73,0.00,4.73,0.00,
30,6,12,fagusylv,32,6787.6,20.7,0.00,0.00,20.36,0.00,5.51,2.25,2.25,1.00,2.31,5.80,0.65,1.00,0.68,0.85,1.00,482,32682,20301,6808.3,14.9,117.44,63.24,55.20,29.72,1.74,0.00,1.74,97.08,63.24,20.36,0.00,
30,6,12,querrobu,32,6776.4,20.7,0.00,0.00,20.33,0.00,5.51,2.24,2.25,1.00,2.31,14.35,0.65,1.00,0.68,0.85,1.00,482,32682,20461,6797.1,14.9,116.84,62.91,54.91,29.57,1.86,0.00,1.86,96.51,62.91,20.33,0.00,
31,7,12,fraxexce,32,5444.6,74.6,0.00,0.00,16.33,0.00,4.79,1.89,1.89,1.00,2.09,0.00,0.59,1.00,0.83,0.84,0.70,482,32682,20620,5519.3,16.9,90.16,48.55,42.37,22.82,0.00,2.09,2.09,73.82,48.55,16.34,0.00,
31,7,12,cratmono,32,1177.4,0.0,0.00,0.00,4.71,0.00,4.79,0.10,0.29,0.00,2.08,3.13,0.05,1.00,0.97,0.00,1.00,320,19116,20742,1177.4,16.9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-4.71,0.00,4.71,0.00,
31,7,12,fagusylv,32,6884.7,83.9,0.00,0.00,20.65,0.00,4.79,2.27,2.27,1.00,2.09,4.06,0.66,1.00,0.83,0.84,1.00,482,32682,20737,6968.7,16.9,143.39,77.21,67.39,36.29,0.00,2.12,2.12,122.74,77.21,20.65,0.00,
31,7,12,querrobu,32,6872.9,83.6,0.00,0.00,20.62,0.00,4.79,2.27,2.27,1.00,2.09,12.48,0.66,1.00,0.83,0.83,1.00,482,32682,20937,6956.5,16.9,142.43,76.69,66.94,36.05,0.00,2.27,2.27,121.81,76.69,20.62,0.00,
31,8,12,fraxexce,32,5518.5,123.1,0.00,0.00,16.56,0.00,5.38,1.91,1.91,1.00,0.65,0.00,0.59,1.00,0.82,0.83,0.22,482,32682,21136,5641.6,16.7,28.17,15.17,13.24,7.13,0.00,0.65,0.65,11.61,15.17,16.56,0.00,
31,8,12,cratmono,32,1172.7,0.0,0.00,0.00,4.69,0.00,5.38,0.10,0.29,0.00,0.65,3.13,0.05,1.00,0.96,0.00,1.00,320,19116,21163,1172.7,16.7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-4.69,0.00,4.69,0.00,
31,8,12,fagusylv,32,7007.5,161.2,0.00,0.00,21.02,0.00,5.38,2.30,2.30,1.00,0.65,4.06,0.66,1.00,0.82,0.83,1.00,482,32682,21159,7168.6,16.7,140.24,75.52,65.91,35.49,0.00,0.00,2.07,119.22,75.52,21.02,0.00,
31,8,12,querrobu,32,6994.7,160.3,0.00,0.00,20.98,0.00,5.38,2.30,2.30,1.00,0.65,12.48,0.66,1.00,0.82,0.82,1.00,482,32682,21354,7155.0,16.7,139.26,74.98,65.45,35.24,0.00,0.00,2.22,118.27,74.98,20.98,0.00,
31,9,12,fraxexce,32,5530.1,138.3,0.00,0.00,16.59,138.31,5.85,1.91,1.91,1.00,0.51,0.00,0.59,1.00,0.64,0.82,0.23,482,32682,21547,5668.4,14.5,22.06,11.88,10.37,5.58,0.00,0.51,0.51,5.47,-126.43,16.59,138.31,
31,9,12,cratmono,32,1168.0,0.0,0.00,0.00,4.67,0.00,5.85,0.10,0.29,0.00,0.51,3.13,0.05,1.00,0.89,0.00,1.00,320,19116,21426,1168.0,14.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-4.67,0.00,4.67,0.00,
31,9,12,fagusylv,32,7126.7,236.7,0.00,0.00,21.38,236.67,5.85,2.33,2.33,1.00,0.51,4.06,0.67,1.00,0.64,0.82,1.00,482,32682,21421,7363.3,14.5,109.19,58.79,51.32,27.63,0.00,0.00,1.61,87.81,-177.87,21.38,236.67,
31,9,12,querrobu,32,7113.0,235.3,0.00,0.00,21.34,235.26,5.85,2.33,2.33,1.00,0.51,12.48,0.67,1.00,0.64,0.82,1.00,482,32682,21331,7348.3,14.5,109.43,58.92,51.43,27.69,0.00,0.00,1.75,88.09,-176.34,21.34,235.26,
31,10,12,fraxexce,32,5535.5,11.9,0.00,0.00,16.61,11.88,8.16,1.90,1.91,0.99,0.58,1.03,0.59,1.00,0.37,0.83,1.00,482,32682,21243,5547.4,11.5,56.66,30.51,26.63,14.34,0.00,1.31,1.31,40.06,18.63,16.61,11.88,
31,10,12,cratmono,32,1163.3,0.0,0.00,0.00,4.65,0.00,8.16,0.10,0.28,0.00,0.58,3.13,0.05,1.00,0.73,0.00,1.00,320,19116,21302,1163.3,11.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-4.65,0.00,4.65,0.00,
31,10,12,fagusylv,32,7214.5,58.8,0.00,0.00,21.64,58.79,8.16,2.36,2.36,1.00,0.58,5.96,0.67,1.00,0.37,0.82,1.00,482,32682,21297,7273.3,11.5,64.13,34.53,30.14,16.23,0.00,0.95,0.95,42.49,-24.26,21.64,58.79,
31,10,12,querrobu,32,7201.1,58.9,0.00,0.00,21.60,58.92,8.16,2.35,2.35,1.00,0.58,14.90,0.67,1.00,0.37,0.82,1.00,482,32682,21315,7260.0,11.5,64.04,34.48,30.10,16.21,0.00,0.00,1.02,42.44,-24.44,21.60,58.92,
31,11,12,fraxexce,32,5575.6,30.5,0.00,0.00,16.73,30.51,10.05,0.00,1.92,1.00,0.53,1.11,0.00,1.00,0.11,0.82,1.00,482,32682,21333,5606.1,7.7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-16.73,-30.51,16.73,30.51,
31,11,12,cratmono,32,1158.7,0.0,0.00,0.00,4.63,0.00,10.05,0.00,0.28,0.00,0.53,3.13,0.00,1.00,0.47,0.00,1.00,320,19116,21285,1158.7,7.7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-4.64,0.00,4.64,0.00,
31,11,12,fagusylv,32,7257.0,34.5,0.00,0.00,21.77,34.53,10.05,0.00,2.37,1.00,0.53,6.43,0.00,1.00,0.11,0.83,1.00,482,32682,21281,7291.5,7.7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-21.77,-34.53,21.77,34.53,
31,11,12,querrobu,32,7243.5,34.5,0.00,0.00,21.73,34.48,10.05,0.00,2.36,1.00,0.53,15.50,0.00,1.00,0.11,0.83,1.00,482,32682,21225,7278.0,7.7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-21.73,-34.48,21.73,34.48,
31,12,12,fraxexce,32,5558.9,0.0,0.00,0.00,16.68,0.00,11.50,0.00,1.92,0.00,0.82,1.34,0.00,1.00,0.04,0.83,1.00,482,32682,21168,5558.9,5.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-16.68,0.00,16.68,0.00,
31,12,12,cratmono,32,1154.1,0.0,0.00,0.00,4.62,0.00,11.50,0.00,0.28,0.00,0.82,3.13,0.00,1.00,0.31,0.00,1.00,320,19116,21152,1154.1,5.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-4.62,0.00,4.62,0.00,
31,12,12,fagusylv,32,7235.2,0.0,0.00,0.00,21.71,0.00,11.50,0.00,2.36,0.00,0.82,6.70,0.00,1.00,0.04,0.83,1.00,482,32682,21147,7235.2,5.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-21.71,0.00,21.71,0.00,
31,12,12,querrobu,32,7221.8,0.0,0.00,0.00,21.67,0.00,11.50,0.00,2.36,0.00,0.82,15.86,0.00,1.00,0.04,0.83,1.00,482,32682,21125,7221.8,5.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-21.67,0.00,21.67,0.00,
31,1,12,fraxexce,32,5542.2,0.0,0.00,0.00,16.63,0.00,11.62,0.00,1.91,0.00,1.08,1.34,0.00,1.00,0.03,0.83,1.00,482,32682,21104,5542.2,5.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-16.63,0.00,16.63,0.00,
31,1,12,cratmono,32,1149.4,0.0,0.00,0.00,4.60,0.00,11.62,0.00,0.28,0.00,1.08,3.13,0.00,1.00,0.28,0.00,1.00,320,19116,21087,1149.4,5.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-4.60,0.00,4.60,0.00,
31,1,12,fagusylv,32,7213.5,0.0,0.00,0.00,21.64,0.00,11.62,0.00,2.36,0.00,1.08,6.70,0.00,1.00,0.03,0.83,1.00,482,32682,21082,7213.5,5.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-21.64,0.00,21.64,0.00,
31,1,12,querrobu,32,7200.1,0.0,0.00,0.00,21.60,0.00,11.62,0.00,2.35,0.00,1.08,15.86,0.00,1.00,0.03,0.83,1.00,482,32682,21060,7200.1,5.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-21.60,0.00,21.60,0.00,
31,2,12,fraxexce,32,5525.6,0.0,0.00,0.00,16.58,0.00,10.33,0.00,1.91,0.00,1.32,1.34,0.00,1.00,0.03,0.83,1.00,482,32682,21038,5525.6,5.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-16.58,0.00,16.58,0.00,
31,2,12,cratmono,32,1144.8,0.0,0.00,0.00,4.58,0.00,10.33,0.00,0.28,0.00,1.32,3.13,0.00,1.00,0.29,0.00,1.00,320,19116,21021,1144.8,5.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-4.58,0.00,4.58,0.00,
31,2,12,fagusylv,32,7191.9,0.0,0.00,0.00,21.58,0.00,10.33,0.00,2.35,0.00,1.32,6.70,0.00,1.00,0.03,0.83,1.00,482,32682,21017,7191.9,5.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-21.58,0.00,21.58,0.00,
31,2,12,querrobu,32,7178.5,0.0,0.00,0.00,21.54,0.00,10.33,0.00,2.35,0.00,1.32,15.86,0.00,1.00,0.03,0.83,1.00,482,32682,20996,7178.5,5.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-21.54,0.00,21.54,0.00,
31,3,12,fraxexce,32,5509.0,0.0,0.00,0.00,16.53,0.00,9.59,0.00,1.91,0.00,1.56,1.34,0.00,1.00,0.07,0.83,1.00,482,32682,20975,5509.0,6.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-16.53,0.00,16.53,0.00,
31,3,12,cratmono,32,1140.3,0.0,0.00,0.00,4.56,0.00,9.59,0.00,0.28,0.00,1.55,3.13,0.00,1.00,0.40,0.00,1.00,320,19116,20959,1140.3,6.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-4.56,0.00,4.56,0.00,
31,3,12,fagusylv,32,7170.3,0.0,0.00,0.00,21.51,0.00,9.59,0.00,2.35,0.00,1.56,6.70,0.00,1.00,0.07,0.83,1.00,482,32682,20954,7170.3,6.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-21.51,0.00,21.51,0.00,
31,3,12,querrobu,32,7157.0,0.0,0.00,0.00,21.47,0.00,9.59,0.00,2.34,0.00,1.56,15.86,0.00,1.00,0.07,0.83,1.00,482,32682,20932,7157.0,6.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-21.47,0.00,21.47,0.00,
31,4,12,fraxexce,32,5492.5,0.0,0.00,0.00,16.48,0.00,7.82,0.10,1.90,0.00,1.79,1.34,0.05,1.00,0.17,0.83,1.00,482,32682,20910,5492.5,8.8,2.05,1.10,0.96,0.52,0.05,0.00,0.05,-14.43,1.10,16.48,0.00,
31,4,12,cratmono,32,1135.7,0.0,0.00,0.00,4.54,0.00,7.82,0.10,0.28,0.00,1.78,3.13,0.05,1.00,0.55,0.00,1.00,320,19116,20897,1135.7,8.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-4.54,0.00,4.54,0.00,
31,4,12,fagusylv,32,7148.8,0.0,0.00,0.00,21.45,0.00,7.82,0.10,2.34,0.00,1.79,6.70,0.05,1.00,0.17,0.84,1.00,482,32682,20893,7148.8,8.8,2.05,1.10,0.96,0.52,0.03,0.00,0.03,-19.40,1.10,21.45,0.00,
31,4,12,querrobu,32,7135.5,0.0,0.00,0.00,21.41,0.00,7.82,0.10,2.34,0.00,1.79,15.86,0.05,1.00,0.17,0.84,1.00,482,32682,20875,7135.5,8.8,2.05,1.10,0.96,0.52,0.03,0.00,0.03,-19.36,1.10,21.41,0.00,
31,5,12,fraxexce,32,5478.0,1.1,0.00,0.00,16.43,0.00,6.39,0.71,1.90,0.37,2.03,1.29,0.28,1.00,0.41,0.84,1.00,482,32682,20857,5479.1,12.0,30.49,16.42,14.33,7.72,0.71,0.00,0.71,14.05,16.42,16.44,0.00,
31,5,12,cratmono,32,1131.2,0.0,0.00,0.00,4.52,0.00,6.39,0.10,0.28,0.00,2.02,3.13,0.05,1.00,0.76,0.00,1.00,320,19116,20887,1131.2,12.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-4.53,0.00,4.53,0.00,
31,5,12,fagusylv,32,7129.4,1.1,0.00,0.00,21.39,0.00,6.39,0.87,2.33,0.37,2.03,6.67,0.34,1.00,0.41,0.84,1.00,482,32682,20882,7130.5,12.0,36.20,19.49,17.01,9.16,0.53,0.00,0.53,14.81,19.49,21.39,0.00,
