Time,Ecoregion,EcoregionIndex,NumSites,SppBiomass_abiegran,SppBiomass_acercamp,SppBiomass_acerpseu,SppBiomass_alnuglut,SppBiomass_betupend,SppBiomass_carpbetu,SppBiomass_castsati,SppBiomass_chamlaws,SppBiomass_coryavel,SppBiomass_cratmono,SppBiomass_fagusylv,SppBiomass_franalnu,SppBiomass_fraxexce,SppBiomass_ilexaqui,SppBiomass_larideci,SppBiomass_malusylv,SppBiomass_piceabie,SppBiomass_picesitc,SppBiomass_pinunigr,SppBiomass_pinupond,SppBiomass_pinusylv,SppBiomass_popualba,SppBiomass_prunspin,SppBiomass_pseumenz,SppBiomass_querrobu,SppBiomass_querrubr,SppBiomass_salicine,SppBiomass_sequsemp,SppBiomass_sorbaria,SppBiomass_sorbaucu,SppBiomass_sorbtorm,SppBiomass_taxubacc,SppBiomass_tiliplat,SppBiomass_tsughete,SppBiomass_vibuopul,
20, eco10, 7, 1861, 0, 131.413617092586, 0, 22.7403606597228, 1545.59391095932, 0, 156.01760137805, 0, 60.8178585981054, 1163.48332682532, 4520.90336193185, 17.1788763654033, 43.6596152640235, 2956.44107791956, 0, 123.573266276873, 0, 0, 63.8356752718475, 0, 231.90822486529, 7.26080842097558, 46.0053557078727, 15.2956561007082, 6953.98787379688, 0, 415.566466957187, 0, 0, 20.3796480056869, 21.0588213671029, 168.405465672825, 0, 0, 0, 
20, eco11, 8, 554, 0, 0, 0, 34.1040932968635, 2705.79825520429, 0, 92.355537772609, 0, 0, 493.771118315549, 1799.62739064461, 231.112334674877, 41.9964377062415, 2399.60953265579, 0, 50.6147748485799, 16.6693725035079, 0, 112.648614986709, 0, 170.519447939491, 0, 92.7101895025921, 20.0094926193733, 5462.68565429247, 0, 1268.22151036039, 0, 0, 54.6632684507955, 8.92796975696991, 29.1200290500903, 0, 0, 0, 
20, eco12, 9, 71, 0, 0, 0, 0, 1109.07586755887, 0, 258.011280328455, 0, 0, 522.868392299598, 4388.23753722285, 0, 0, 3522.32319447692, 0, 0, 52.0993158044949, 0, 980.826482208682, 0, 1088.13908456077, 0, 142.109603666923, 0, 12016.2824406154, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
20, eco14, 10, 1, 0, 0, 0, 0, 471.94384765625, 0, 0, 0, 0, 471.521301269531, 6662.53424072266, 0, 0, 4253.24337768555, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8546.57434082031, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
20, eco16, 11, 3333, 0, 0, 66.4881450059068, 220.846053861978, 1498.35409580921, 0, 141.442465117483, 0, 6.23910833771365, 260.99335255982, 9428.32200875727, 82.8232024954204, 97.9111455396028, 1610.14670967219, 0, 39.1071212773133, 12.9744333930463, 38.9510454188729, 24.3271857855952, 0, 54.9748538853061, 0, 36.5635615502468, 30.7385687818049, 11178.9145983019, 0, 283.134071839954, 0, 0, 0, 7.50542008851764, 285.420252669798, 0, 16.9380408743999, 11.6902943864943, 
20, eco17, 12, 7434, 0, 0, 14.6384978665118, 77.3023014874878, 1013.00959888265, 0, 429.532128006404, 0, 22.221705519579, 322.79031012422, 12649.0217514182, 30.6180255345064, 118.762784944031, 1218.67110733646, 4.88997532226464, 23.6189596400904, 14.4028171793825, 33.0000817424866, 107.678642594176, 0, 152.700709242252, 9.67651688209105, 23.1511921041077, 21.0436503435612, 19422.7304366191, 0, 164.660524661547, 0, 11.8446471659702, 5.8016318393581, 4.13726636675182, 69.2176570804899, 0, 14.2196474431951, 0.471875814458905, 
20, eco18, 13, 2972, 0, 0, 91.4082602787146, 0, 1765.69291773266, 0, 68.1985170510704, 0, 22.3363306602591, 313.488588742581, 7327.53854498472, 110.223567089836, 73.1928157986093, 3135.73018534315, 0.00932924391283161, 60.2607971848582, 11.2277705319637, 0, 24.3088959171506, 0, 430.956074497741, 130.02955372786, 19.1287008673153, 110.880706088861, 10788.7082924105, 59.0466338166639, 364.881370735682, 0, 22.5707221833405, 92.4050214974107, 0, 208.284695422505, 0, 32.0149203951234, 0, 
20, eco19, 14, 2108, 0, 0, 0, 0, 1311.66047234146, 0, 46.4122731970655, 0, 12.431894356657, 430.229840551879, 8072.47663898215, 94.6730583451505, 30.7368752988059, 4556.1308399794, 0, 24.8157953265948, 0, 0, 0, 0, 310.749942408793, 0, 0, 55.3737413091497, 12304.5939629861, 94.6819904768942, 95.3779803656989, 0, 53.865294773167, 92.5850728883689, 0, 626.23108018734, 0, 13.0750588520202, 0, 
20, eco20, 15, 39, 0, 0, 0, 0, 5085.84159342448, 0, 0, 0, 0, 0, 3604.15678210136, 487.659222333859, 0, 2374.0778910319, 0, 0, 0, 0, 0, 0, 515.265485421205, 0, 0, 0, 9678.67048292894, 0, 490.866520025791, 0, 0, 400.85801579402, 0, 0, 0, 0, 0, 
20, eco21, 16, 98, 0, 0, 0, 0, 1110.83601503956, 0, 0, 0, 18.1188531992387, 63.6416420450016, 17958.9351208745, 0, 0, 2586.52172041912, 0, 16.9114990234375, 0, 0, 0, 0, 336.030186166569, 0, 0, 0, 8317.72677861428, 0, 54.4875557568609, 0, 0, 0, 0, 139.353718660316, 0, 0, 0, 
20, eco22, 17, 695, 0, 0, 0, 0, 50.1982185418657, 0, 0, 0, 1.21998508371038, 327.382782421524, 22200.9961063083, 0, 0, 693.118880164881, 0, 13.045728373356, 0, 0, 0, 0, 411.948062116637, 0, 0, 41.4767576149042, 12877.0407029845, 0, 2.07340792649084, 0, 81.9238544272004, 0, 15.1229491528847, 9.26848530940872, 0, 0, 0, 
20, eco23, 18, 688, 0, 0, 0, 147.531357388164, 731.157812074173, 0, 0, 0, 0, 480.479185991509, 11067.2976557709, 0, 0, 3776.50327200113, 232.329221414965, 101.17535134249, 0, 0, 542.497036645579, 0, 392.78265324027, 0, 0, 2.52325426146042, 7863.9797601478, 0, 1.18707476105801, 0, 4.34114274313283, 81.8404390202012, 0, 190.500039255896, 0, 0, 0, 
20, eco24, 19, 567, 0, 0, 0, 169.703355792549, 757.390746262969, 0, 0, 0, 0, 423.996665349082, 16611.0057490381, 0, 0, 3222.27389683463, 248.897593503276, 16.8135845850384, 0, 0, 528.979933212253, 0, 333.830857598172, 0, 0, 0, 8186.13977136898, 0, 6.63457348401374, 0, 0, 114.397353500285, 0, 249.786165408987, 0, 0, 0, 
20, eco25, 20, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 88.5988413492839, 19051.7947642008, 52.3436838785807, 0, 3348.35046895345, 0, 0, 0, 0, 0, 0, 21.8848311106364, 0, 0, 0, 3086.93176269531, 0, 0, 0, 0, 53.8173913955688, 0, 167.38094329834, 0, 0, 0, 
20, eco26, 21, 860, 0, 0, 0, 175.283288858103, 3151.47854106814, 0, 142.116030670876, 0, 53.3734343417855, 232.771348465321, 4217.42112440952, 91.2215549202852, 27.7957003926122, 2382.22077856729, 0, 26.6724800642147, 0, 0, 0, 0, 379.872865022615, 0, 31.8132998089458, 0, 8252.27717416453, 250.189129425759, 323.408357136749, 0, 0, 37.8776951634607, 14.7642988338027, 473.33787433713, 0, 0, 0, 
20, eco27, 22, 878, 0, 0, 0, 353.949216455968, 2023.71559153494, 0, 99.2994939851869, 0, 53.5590073883126, 191.536764505512, 6315.98493960995, 94.2317810927545, 50.899842003755, 3644.00463648212, 0, 28.4320964769785, 0, 0, 0, 0, 81.0783107470814, 0, 14.1907989310784, 0, 5573.85775216348, 183.671844760486, 92.0434248061821, 0, 0, 291.437096065704, 117.695948609459, 325.876661496173, 0, 0, 0, 
20, eco28, 23, 746, 0, 0, 143.297683593095, 113.115300441875, 977.179821208719, 0, 99.7500275721819, 0, 7.00335556316631, 315.294787164028, 3542.0511571562, 18.138152217098, 68.9650713636792, 2478.09077969058, 4.70248503851187, 88.3623961175095, 143.065300990046, 0, 0, 0, 148.030570083905, 208.126733120261, 0.372505535708675, 139.643105473659, 8158.55154828028, 0, 251.101355734204, 0, 0, 6.80566360228183, 0, 107.189362922239, 0, 18.8127503177755, 0, 
20, eco29, 24, 2644, 0, 0, 10.7399073152066, 7.32109165480205, 168.024828929584, 0, 31.6521776577348, 0, 3.95716212124038, 875.859673839113, 3440.03476627367, 17.93889295099, 12.3443683156808, 7562.93424846401, 7.08361759272358, 22.2407295007749, 0.855048163755939, 0, 1.52908923658408, 0, 44.9972750372317, 16.5642811404414, 0, 10.6685822525832, 7242.3557276935, 0, 23.1808271530717, 0, 7.8453567067722, 12.7634446667831, 0, 961.222584689078, 0, 4.66286408486417, 0, 
20, eco30, 25, 39, 0, 0, 0, 0, 2000.19360038562, 0, 0, 0, 0, 194.585518078926, 8082.2086322491, 190.954493596004, 0, 3904.90554183569, 0, 101.805959065755, 0, 0, 0, 0, 215.525220430814, 0, 0, 0, 9029.33129569812, 0, 190.885780530098, 0, 0, 199.945670690292, 0, 386.999918228541, 0, 0, 0, 
20, none, 26, 0, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 
20, eco100, 27, 0, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 
20, eco102, 28, 0, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 
20, eco104, 29, 0, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 
30, eco1, 0, 32, 0, 0, 0, 283.167799949646, 2640.16303491592, 207.922132492065, 0, 0, 0, 935.81912612915, 3164.00948190689, 18.4685304164886, 596.586681365967, 3346.01606750488, 0, 179.340825080872, 0, 0, 0, 0, 16.2404413223267, 0, 44.7269744873047, 99.2783765792847, 7660.82350349426, 0, 700.094572305679, 0, 0, 9.69620943069458, 0, 0, 0, 27.3498163223267, 0, 
30, eco2, 1, 1239, 0, 0, 0, 0, 1703.646967102, 250.506246029513, 655.599778613321, 0, 0, 46.7682634034977, 6234.08832503866, 0, 314.49216025832, 285.048774282041, 75.9128094319858, 27.1693627801607, 0, 19.9276325019547, 0, 0, 50.1064114943928, 0, 0, 123.074857106798, 6494.30400557129, 0, 68.2695670816762, 0, 0, 0, 0, 59.6846655352256, 0, 42.7523330799315, 0, 
30, eco3, 2, 689, 0, 0, 0, 0, 1140.66151566083, 30.8159431933665, 2490.37908315451, 0, 0, 5.71440419057284, 4745.43164257387, 0, 56.3842736231744, 1856.32549242703, 4.04332995587752, 3.43102486974442, 0, 0, 0, 0, 40.8570256060197, 0, 0, 14.3627184243611, 17969.9617155875, 0, 35.8753314744924, 0, 0, 0, 0, 593.981034050486, 0, 3.95798912103706, 0, 
30, eco4, 3, 23, 0, 0, 0, 0, 2236.00937553074, 0, 1202.34117060122, 0, 0, 0, 4872.6513724949, 0, 0, 1104.36955062203, 0, 0, 0, 0, 0, 0, 24.5716021993886, 0, 0, 0, 10755.0120371943, 0, 0, 0, 0, 0, 0, 365.973065251889, 0, 0, 0, 
30, eco6, 4, 3, 0, 0, 0, 0, 405.674875895182, 0, 0, 0, 0, 399.937784830729, 14784.1949869792, 0, 0, 2620.6028696696, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16822.2564900716, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
30, eco7, 5, 44, 0, 0, 0, 0, 870.62080487338, 0, 0, 0, 48.7127949107777, 630.956868951971, 6768.24089327726, 0, 0, 4401.01274386319, 0, 0, 0, 0, 0, 0, 83.8181665593928, 0, 0, 0, 10146.4503853538, 0, 76.4684196818959, 0, 0, 0, 0, 0, 0, 0, 0, 
30, eco8, 6, 6, 0, 0, 0, 0, 506.659210205078, 0, 0, 0, 0, 506.62141418457, 6567.3144124349, 0, 0, 4315.65258789063, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8551.49384562174, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
30, eco10, 7, 1861, 0, 121.993619218813, 0, 23.0616502961697, 1555.39880925977, 0, 167.089131662245, 0, 66.2932512302798, 1151.36165965314, 5140.84283607151, 19.514372696997, 47.8924268981835, 3043.21598119802, 0, 107.009952518518, 0, 0, 65.3827266047425, 0, 256.009228214918, 8.09329038329947, 69.3097336065507, 15.625215459677, 7919.67766901884, 0, 441.285186548248, 0, 0, 22.9609944273361, 20.9246364513563, 172.072231852323, 0, 0, 0, 
30, eco11, 8, 554, 0, 0, 0, 40.0486394558573, 2722.51646092825, 0, 98.2619314916728, 0, 0, 522.477010733815, 2010.20730869004, 279.66883258613, 45.7120849389031, 2500.68771395356, 0, 57.5598375341092, 18.2155996384603, 0, 115.209469957042, 0, 194.375538140858, 0, 152.106215728319, 20.624813754636, 6118.86987613168, 0, 1136.27493985035, 0, 0, 77.8767964710828, 8.092901994175, 29.6018682266401, 0, 0, 0, 
30, eco12, 9, 71, 0, 0, 0, 0, 1087.10640168526, 0, 271.661419075979, 0, 0, 551.849595620599, 4809.22887237979, 0, 0, 3504.7394912075, 0, 0, 52.4741722429302, 0, 994.074341679963, 0, 1152.97640389456, 0, 246.344449593987, 0, 13704.2425494127, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
30, eco14, 10, 1, 0, 0, 0, 0, 517.834899902344, 0, 0, 0, 0, 517.56982421875, 7397.95465087891, 0, 0, 4348.75622558594, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9597.05462646484, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
30, eco16, 11, 3333, 0, 0, 71.149387619426, 211.505219764835, 1422.10737352918, 0, 151.556372669127, 0, 6.040514460992, 254.939146127137, 10886.9456160277, 91.1490877542344, 114.909924195545, 1531.18907030016, 0, 30.8910295204325, 12.688284776964, 41.5016083487011, 24.6507430284044, 0, 64.4688848826823, 0, 37.8510950948611, 29.1958979375721, 12928.3288776777, 0, 261.794434109358, 0, 0, 0, 7.46899099089596, 263.283509683366, 0, 18.4400087317081, 9.89335206103618, 
30, eco17, 12, 7434, 0, 0, 15.2393736676372, 75.0649813790779, 910.359708357473, 0, 467.391624657993, 0, 16.2426758115254, 293.177478615238, 13208.5968466967, 39.4881342688266, 127.809387096193, 1152.63239568993, 4.02268570599006, 19.9221103524277, 8.79648654346092, 32.887444390191, 101.994533153962, 0, 140.313781164312, 10.0184223215074, 22.9107775555396, 19.6272460082092, 20389.6478811269, 0, 146.583822824155, 0, 13.582923680119, 6.333798577781, 3.70438345222022, 72.0080658931316, 0, 14.550344849967, 0.297925634540664, 
30, eco18, 13, 2972, 0, 0, 101.046584795494, 0, 1700.08550132171, 0, 73.2041610984751, 0, 9.9007605838904, 307.229383322304, 8382.96341495848, 90.2163864895601, 82.474321408997, 3003.89815727121, 0, 59.6906402351718, 10.8058022849492, 0, 23.1815563936092, 0, 474.452846292853, 136.670275147799, 23.3684234246912, 112.500484712993, 12704.5212796546, 60.4567839467189, 335.965061091478, 0, 24.3141553219042, 107.724031717909, 0, 208.455006042368, 0, 33.4607760094377, 0, 
30, eco19, 14, 2108, 0, 0, 0, 0, 1215.86493313426, 0, 50.0156370738426, 0, 8.61185580910496, 411.967819237392, 8760.87665484029, 69.1111686315663, 33.9522019446009, 4430.26422224552, 0, 15.3347925986013, 0, 0, 0, 0, 338.511667866295, 0, 0, 57.4800997884269, 13108.3935891718, 99.4965548144346, 107.03975124988, 0, 51.5448320667477, 89.5194559477312, 0, 611.12383726652, 0, 14.5142122735561, 0, 
30, eco20, 15, 39, 0, 0, 0, 0, 5019.40440016526, 0, 0, 0, 0, 0, 4119.20603590745, 369.637848682893, 0, 2430.30560928736, 0, 0, 0, 0, 0, 0, 608.729328351143, 0, 0, 0, 11295.9307642228, 0, 551.3782127576, 0, 0, 390.405149802183, 0, 0, 0, 0, 0, 
30, eco21, 16, 98, 0, 0, 0, 0, 985.92636964759, 0, 0, 0, 16.5652222925303, 54.1851924974091, 20835.6862973583, 0, 0, 2068.13495760548, 0, 13.9328955825494, 0, 0, 0, 0, 277.636173073126, 0, 0, 0, 9587.37447808713, 0, 64.7502691307846, 0, 0, 0, 0, 97.1099359940509, 0, 0, 0, 
30, eco22, 17, 695, 0, 0, 0, 0, 39.6207729092605, 0, 0, 0, 0.806423785532121, 240.793440279515, 23615.4956109136, 0, 0, 467.856003514511, 0, 9.21452098818992, 0, 0, 0, 0, 358.693272469884, 0, 0, 36.8432261405231, 14209.9757210052, 0, 2.06708074885307, 0, 80.2934031534538, 0, 10.4566892665067, 9.56111946380396, 0, 0, 0, 
30, eco23, 18, 688, 0, 0, 0, 147.649123923723, 728.834750197655, 0, 0, 0, 0, 456.023658264515, 12496.9650563972, 0, 0, 3667.38551189179, 228.203237710997, 83.2144735469375, 0, 0, 525.311603102573, 0, 411.066323163897, 0, 0, 2.54402961287388, 9288.38527803643, 0, 2.71907780336779, 0, 4.46345857132313, 77.7032122944677, 0, 194.913226815157, 0, 0, 0, 
30, eco24, 19, 567, 0, 0, 0, 152.664296145162, 671.906170126833, 0, 0, 0, 0, 391.864424609633, 18126.1670423504, 0, 0, 2918.88927568803, 203.778021662744, 12.6324495453473, 0, 0, 374.52205415756, 0, 241.510055913707, 0, 0, 0, 9266.39979308328, 0, 10.1594793161597, 0, 0, 102.930758323198, 0, 258.894027353384, 0, 0, 0, 
30, eco25, 20, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 82.4108378092448, 21762.4105936686, 85.5636838277181, 0, 3204.66354115804, 0, 0, 0, 0, 0, 0, 58.6290925343831, 0, 0, 0, 3546.95246378581, 0, 21.6686728795369, 0, 0, 146.578968683879, 0, 141.440799077352, 0, 0, 0, 
30, eco26, 21, 860, 0, 0, 0, 182.110792364076, 3129.83182729677, 0, 149.664794354106, 0, 40.3942288420921, 234.919093961494, 4767.13969691077, 103.478333371185, 32.1953336493914, 2435.41083374023, 0, 22.7180330498274, 0, 0, 0, 0, 400.869646799842, 0, 33.9191561676735, 0, 9289.63762893677, 250.5390209819, 294.052161984111, 0, 0, 31.9091636302859, 13.3213227560354, 473.869871840366, 0, 0, 0, 
30, eco27, 22, 878, 0, 0, 0, 362.856717190058, 2020.05958393766, 0, 105.22443704453, 0, 45.8257971135793, 190.657671187625, 7231.92527558972, 105.538611966005, 55.7334511307215, 3721.1045818633, 0, 30.4772493888142, 0, 0, 0, 0, 100.935639548682, 0, 17.9636700484639, 0, 6423.25344889473, 185.817077184864, 104.511508350763, 0, 0, 298.023711456525, 108.434881866386, 325.262560603287, 0, 0, 0, 
30, eco28, 23, 746, 0, 0, 157.729014992394, 111.015639911069, 922.224168777466, 0, 106.454507863554, 0, 0, 312.491240555096, 4054.99108984899, 17.9887954261923, 76.4370776629001, 2523.5017516108, 0, 88.0233279067134, 152.310514516549, 0, 0, 0, 167.107596558476, 218.307029090043, 1.00825140495403, 145.290088152438, 9576.86328227271, 0, 214.224338132638, 0, 0, 7.90912617946758, 0, 111.318849405079, 0, 19.3977073280805, 0, 
30, eco29, 24, 2644, 0, 0, 11.6718636078481, 11.1142733143967, 154.939526895532, 0, 34.9431552165575, 0, 1.31098340102295, 828.453658538218, 3732.30180291942, 39.5333594561705, 13.825071834039, 7627.75449808499, 6.94686733828731, 18.5497556677745, 0.804140180394437, 0, 1.28906221721609, 0, 51.4335231043387, 17.8791997912431, 0, 9.04047939167802, 7729.71912121304, 0, 21.3592016224421, 0, 11.0826635404001, 19.4148023182614, 0, 999.587011800591, 0, 3.9732528432595, 0, 
30, eco30, 25, 39, 0, 0, 0, 0, 1942.06203988882, 0, 0, 0, 0, 180.049639579577, 9348.02572710086, 142.904837583884, 0, 3821.67733764648, 0, 82.1432596842448, 0, 0, 0, 0, 269.831817920391, 0, 0, 0, 10598.7993539663, 0, 218.17265808888, 0, 0, 233.700399007553, 0, 380.216225648538, 0, 0, 0, 
30, none, 26, 0, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 
30, eco100, 27, 0, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 
30, eco102, 28, 0, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 
30, eco104, 29, 0, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 
40, eco1, 0, 32, 0, 0, 0, 305.123269081116, 2442.45226168633, 213.791864395142, 0, 0, 0, 933.937635421753, 3583.76753115654, 27.6849207878113, 704.574422836304, 3360.67795944214, 0, 101.082280635834, 0, 0, 0, 0, 21.739236831665, 0, 85.236095905304, 101.119599342346, 8854.80591392517, 0, 540.060324192047, 0, 0, 16.6649994850159, 0, 0, 0, 27.8921794891357, 0, 
40, eco2, 1, 1239, 0, 0, 0, 0, 1566.52136952152, 258.293172988707, 680.85135757163, 0, 0, 49.6031373449638, 7031.90343388518, 0, 359.387596641461, 291.621885310459, 81.6971734072337, 15.5136241774293, 0, 20.7985065697277, 0, 0, 67.8867250062267, 0, 0, 125.835136949294, 7298.22098040639, 0, 102.003856317183, 0, 0, 0, 0, 60.5647656407637, 0, 44.0438365428269, 0, 
40, eco3, 2, 689, 0, 0, 0, 0, 906.573226862272, 31.9619044953057, 2613.70061618046, 0, 0, 6.03216517300322, 5451.11901146788, 0, 62.355263409663, 1651.06701965775, 3.8508696756792, 1.94400042131089, 0, 0, 0, 0, 52.2266683204773, 0, 0, 14.578544362017, 20376.8296125658, 0, 47.8125999517122, 0, 0, 0, 0, 544.481510998376, 0, 4.02244065150467, 0, 
40, eco4, 3, 23, 0, 0, 0, 0, 1910.04297405741, 0, 1260.82381273353, 0, 0, 0, 5689.53719960088, 0, 0, 1101.48522285793, 0, 0, 0, 0, 0, 0, 46.2932118954866, 0, 0, 0, 12374.7421330991, 0, 0, 0, 0, 0, 0, 374.550322159477, 0, 0, 0, 
40, eco6, 4, 3, 0, 0, 0, 0, 341.668467203776, 0, 0, 0, 0, 338.096221923828, 15980.8337198893, 0, 0, 1658.71244812012, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18464.744913737, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
40, eco7, 5, 44, 0, 0, 0, 0, 874.457059946927, 0, 0, 0, 50.4190160577947, 635.697630448775, 7457.81311312589, 0, 0, 4346.27275917747, 0, 0, 0, 0, 0, 0, 89.8938277851451, 0, 0, 0, 11338.0684925426, 0, 49.3929679177024, 0, 0, 0, 0, 0, 0, 0, 0, 
40, eco8, 6, 6, 0, 0, 0, 0, 531.630177815755, 0, 0, 0, 0, 531.568522135417, 7051.54794311523, 0, 0, 4348.02768452962, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9290.75410970052, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
40, eco10, 7, 1861, 0, 105.301295768824, 0, 22.6731314354209, 1503.87417516652, 0, 174.660310346551, 0, 67.2454239375357, 1083.58192974954, 5773.39875810265, 20.5481018689549, 51.572545973477, 3050.54460258012, 0, 85.9679027210955, 0, 0, 65.258815201683, 0, 284.44986914256, 8.61773911219396, 93.137311251813, 15.5651714113821, 8891.76480083681, 0, 406.659694210423, 0, 0, 25.7492652341667, 17.6512687791745, 173.657040587297, 0, 0, 0, 
40, eco11, 8, 554, 0, 0, 0, 46.3047239806248, 2610.39677133113, 0, 102.343734245438, 0, 0, 526.624026136708, 2223.93700980452, 320.494677726112, 49.2685399244839, 2547.01098919259, 0, 61.9611472670352, 19.0502133145659, 0, 115.247295228153, 0, 225.022077705025, 0, 215.883660705511, 20.8492470200742, 6799.3053341807, 0, 884.564498997767, 0, 0, 107.498125967997, 7.14315503943268, 29.7514045797961, 0, 0, 0, 
40, eco12, 9, 71, 0, 0, 0, 0, 1050.94441835645, 0, 281.654860805458, 0, 0, 546.547662009656, 5186.09751698669, 0, 0, 3318.5646504147, 0, 0, 46.4984547789668, 0, 987.07304962588, 0, 1211.15620884425, 0, 389.190315998776, 0, 15359.0680094974, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
40, eco14, 10, 1, 0, 0, 0, 0, 539.0380859375, 0, 0, 0, 0, 538.837280273438, 8117.79345703125, 0, 0, 4326.4560546875, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10660.5460205078, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
40, eco16, 11, 3333, 0, 0, 73.4088775515735, 196.682057158353, 1258.81421014607, 0, 157.66901554047, 0, 6.01548730922897, 229.043253003889, 12335.5205413425, 90.4356943857838, 132.332689744805, 1351.19937042685, 0, 19.7370758159648, 11.6680661535392, 42.2859794005524, 24.2049453602587, 0, 70.4196720392254, 0, 24.993623043945, 25.4732635388173, 14589.5401508458, 0, 227.796267363248, 0, 0, 0, 6.23943524113154, 224.362855816832, 0, 19.0153636274272, 0, 
40, eco17, 12, 7434, 0, 0, 15.5781379804388, 72.7823948822966, 792.323353138259, 0, 498.342142786042, 0, 16.1050075703422, 257.060842439889, 13635.6437002536, 50.3541944905061, 133.00238692289, 1066.31341673715, 2.81872088812294, 16.89707965677, 5.40360926568332, 31.3108650045367, 95.4891193278028, 0, 134.756910435897, 10.2150063708421, 24.8620740664336, 18.2069234716851, 21014.8875157498, 0, 118.328285237137, 0, 15.4162165289898, 6.19327907643076, 3.47245719915826, 74.5630524566446, 0, 14.0627922815503, 0, 
40, eco18, 13, 2972, 0, 0, 109.582841177487, 0, 1539.20273194435, 0, 78.8584989853213, 0, 9.77396500640089, 273.309214313451, 9379.62292736664, 90.8820318373504, 91.361746663521, 2703.16853483465, 0, 50.7026745782085, 8.79383694018522, 0, 20.9384730147802, 0, 493.868118373093, 139.830593884392, 20.0923316668052, 109.31429384727, 14569.1613917806, 61.4192308294982, 289.431036988948, 0, 24.2356383713867, 102.226390732089, 0, 200.763362400946, 0, 32.9726772077311, 0, 
40, eco19, 14, 2108, 0, 0, 0, 0, 1071.48471901957, 0, 54.1956607015128, 0, 5.22530908602691, 352.287382768273, 9264.42733767544, 72.2284383031856, 36.294926276017, 4270.0107847848, 0, 5.66589305703961, 0, 0, 0, 0, 353.679117021344, 0, 0, 58.3666717775406, 13864.9065759937, 100.721129676196, 117.326344935446, 0, 45.4826277419783, 65.7348600383954, 0, 593.690635924547, 0, 15.2885419639283, 0, 
